Electric Price,Land Value,Economic Activity,Station Count,Sales Tax,Converted Cost
-0.473120251,-0.548592155,-0.727091944,-0.243103072,-0.863478898,-0.700676597
-0.473120251,-0.476379219,-0.727091944,-0.324794988,-0.863478898,-0.015502086
-0.473120251,-0.461550965,-0.727091944,-0.324794988,-0.863478898,0.187155164
0.6559912,-0.553512742,-0.739561956,-0.365640946,-0.863478898,1.319462339
-0.374244995,-0.436948031,-0.643352,0.042818632,-0.863478898,0.187155164
0.040434313,-0.520664501,-0.307932448,-0.28394903,-0.919225019,-1.344032947
0.040434313,-0.152418425,-0.307932448,-0.161411157,-0.919225019,-1.826550209
0.040434313,-0.513549598,-0.307932448,-0.365640946,-0.919225019,-0.700676597
-0.048945116,0.070404363,-0.174446815,0.328740336,-0.919225019,-1.826550209
-0.119002443,-0.349973335,-0.174446815,0.124510547,-0.919225019,-1.826550209
-0.119002443,-0.32264413,-0.174446815,-0.202257115,-0.919225019,-1.826550209
-0.093907938,-0.506368201,0.156943938,-0.28394903,-0.654430947,-1.022354772
-0.338767421,-0.510823327,0.156943938,-0.365640946,-0.654430947,-1.90375297
0.076368842,-0.53329844,-0.671178725,-0.324794988,-0.654430947,0.425197014
-0.457510098,-0.443663967,-0.749649217,-0.243103072,-0.696240537,2.966454593
-0.609367718,-0.434886704,-0.749649217,-0.28394903,-0.696240537,2.966454593
-0.367962474,-0.440937696,-0.765857342,-0.365640946,-0.696240537,1.22939245
-1.369478114,-0.268983136,0.558065231,-0.28394903,-0.389636875,-0.700676597
-0.701604241,-0.367195388,0.558065231,-0.324794988,-0.640494417,-0.700676597
-1.369478114,-0.34598367,0.558065231,-0.365640946,-0.529002176,-0.700676597
-1.369478114,-0.370520109,0.558065231,-0.324794988,-0.417509935,-0.700676597
-1.369478114,3.520267654,0.558065231,-0.28394903,-0.389636875,-0.700676597
-0.976433959,-0.523789738,-0.574402697,-0.324794988,-0.657218253,-0.218159336
-0.423716203,-0.539814892,-0.55970698,-0.243103072,-0.322741531,-0.623473836
-0.624251782,-0.553313259,-0.705836506,-0.28394903,-0.524821217,-0.623473836
-0.581437947,-0.538684487,-0.705836506,-0.28394903,-0.364551121,-0.623473836
-0.493161755,-0.532234529,-0.734267288,-0.28394903,-0.462106832,-0.623473836
-0.99663626,-0.53043918,-0.641661258,-0.28394903,-0.476043362,-0.623473836
-0.99663626,-0.559164767,-0.679370968,-0.28394903,-0.420297241,-0.218159336
-0.569009836,-0.535492755,-0.067465379,-0.079719241,-0.462106832,-0.301795661
-0.753662238,-0.510357866,-0.74479964,-0.120565199,-0.395211487,-0.308229224
-0.489249245,-0.430697556,-0.603586446,-0.28394903,-0.517852952,-0.623473836
-0.64265061,-0.537421093,-0.688383616,-0.28394903,-0.531789482,-0.623473836
-0.560034903,-0.548858133,-0.693811,-0.28394903,-0.476043362,-0.623473836
-0.440959514,-0.450446397,-0.067465379,-0.243103072,-0.384062263,-1.318298693
0.113341121,-0.460154582,-0.067465379,-0.324794988,-0.384062263,-1.228228804
0.113341121,-0.55151791,-0.638717932,-0.28394903,-0.679516701,-0.967669482
-0.409132038,-0.543073119,-0.742593138,-0.28394903,-0.473256056,-1.33116582
-0.440959514,-0.548991122,-0.664195385,-0.28394903,-0.573599072,-1.241095931
-0.546196274,-0.499519276,-0.491242627,-0.324794988,-0.751986658,-1.344032947
-0.888311888,-0.49340179,-0.491242627,-0.324794988,-0.696240537,-1.344032947
-0.603486758,-0.416933212,-0.419348867,-0.324794988,-0.724113597,-1.665711121
-0.603486758,-0.429234679,-0.419348867,-0.28394903,-0.724113597,-1.665711121
-1.075622062,-0.529707741,-0.72731567,-0.202257115,-0.751986658,-1.955221478
-0.753364809,-0.53436235,-0.730035185,-0.324794988,-0.919225019,-0.057320248
-0.359238443,-0.494133229,-0.757183231,-0.120565199,-0.751986658,-0.990186955
-0.715069841,-0.472057082,-0.671274702,-0.120565199,-0.570811766,-0.623473836
-1.19478135,-0.483893088,-0.685962745,-0.324794988,-0.570811766,-0.623473836
-1.19478135,-0.51674133,-0.684849415,-0.324794988,-0.473256056,-0.179557955
-0.591891464,-0.531569585,-0.67944093,-0.161411157,-0.612621357,-0.700676597
-0.828368742,-0.526914976,0.147098312,-0.324794988,-0.612621357,-0.121655883
-0.602794286,0.433862841,0.147098312,0.859737787,-0.612621357,-0.604173145
-0.602794286,-0.094701272,0.147098312,0.451278209,-0.612621357,-0.604173145
-0.602794286,-0.044564482,0.147098312,0.696353956,-0.612621357,-0.604173145
-0.806964374,-0.40968532,0.147098312,-0.324794988,-0.612621357,0.135686657
-0.433418134,-0.157538495,-0.673381209,-0.243103072,2.348891289,5.250369633
-0.270900804,-0.290261349,-0.673381209,0.001972674,2.453415265,0.187155164
-0.270900804,-0.337472384,-0.673381209,-0.202257115,2.369796085,-0.623473836
-0.281905394,-0.547129278,0.214222969,-0.324794988,2.470139101,0.984917038
-0.001357607,-0.389271535,-0.390062117,-0.324794988,2.726571255,1.390231538
-0.137662611,-0.441868618,-0.390062117,-0.079719241,2.447840653,0.984917038
0.068375076,-0.547927211,-0.736698592,-0.324794988,2.314049964,-0.218159336
-0.131461024,-0.526516009,-0.762191789,-0.161411157,2.358646861,-0.218159336
-0.185958769,-0.435219176,0.214222969,-0.079719241,2.442266041,1.068553363
-0.433418134,-0.153482335,-0.704820281,-0.120565199,2.525885222,1.390231538
0.475738637,-0.504905324,-0.747475967,-0.324794988,2.428886972,-0.218159336
-0.210004948,-0.447254665,-0.698829818,-0.243103072,2.42777205,0.341560688
-0.448149413,0.086097045,-0.75634334,0.001972674,2.525885222,-1.421235709
-0.149984111,-0.268451181,-0.704820281,-0.243103072,2.414392981,-1.504872034
-0.448149413,-0.396851898,-0.75634334,-0.120565199,2.470139101,-1.742913883
-0.372253758,-0.126219625,-0.75634334,-0.28394903,2.525885222,3.403936911
-0.372253758,-0.45244123,-0.75634334,-0.161411157,2.414392981,-0.83363691
-0.448149413,0.282654539,0.214222969,-0.324794988,2.414392981,0.984917038
-0.485811466,-0.45350514,-0.75972127,-0.243103072,2.386519921,0.187155164
-1.159380013,-0.388806074,-0.771810207,-0.365640946,-0.863478898,-1.099557534
-0.672221876,-0.496128061,-0.73495858,-0.324794988,-0.863478898,-0.623473836
-0.079974399,-0.543339096,-0.759877057,-0.365640946,-0.863478898,1.306595212
-0.787084923,-0.327099256,0.090954323,2.044270562,-0.724113597,0.508833339
-0.93869388,-0.264727493,-0.573104176,1.023121618,-0.724113597,-0.218159336
-0.93869388,-0.330423976,-0.573104176,-0.161411157,-0.724113597,-0.057320248
-0.902791286,-0.245178135,-0.573104176,0.573816083,-0.701815149,-0.218159336
-0.93869388,-0.425245014,-0.769907027,-0.324794988,-0.545726012,0.135686657
-0.393847978,-0.514281037,-0.771686165,0.001972674,-0.618195969,0.746875188
0.224085037,-0.37158402,-0.748860191,0.247048421,-0.605653092,-0.218159336
-0.043306164,-0.365666017,-0.748860191,0.247048421,-0.605653092,-0.218159336
-1.80541701,-0.243249797,-0.710597649,0.206202463,-0.598684827,0.508833339
1.989728248,1.097477113,1.004630544,-0.161411157,1.004016135,0.019882514
-0.026719989,0.636604315,1.004630544,-0.243103072,1.004016135,-0.218159336
0.645429424,1.176140007,1.004630544,-0.079719241,1.004016135,2.097923522
-0.026719989,2.104734526,1.004630544,0.410432252,1.004016135,2.097923522
-0.026719989,1.479288049,1.004630544,-0.120565199,1.004016135,2.097923522
-0.026719989,2.067630642,1.004630544,0.818891829,1.004016135,2.097923522
0.596757664,0.785019852,1.004630544,-0.243103072,0.836777774,-0.623473836
0.596757664,0.843069477,1.004630544,-0.243103072,0.920396954,-0.623473836
-0.026719989,0.490649072,1.004630544,-0.038873284,1.004016135,-0.340397042
-0.026719989,0.543977594,1.004630544,-0.161411157,1.004016135,1.152189688
-0.026719989,0.453811166,1.004630544,-0.28394903,1.031889195,-1.344032947
0.596757664,0.787945606,1.004630544,-0.324794988,0.836777774,0.019882514
-0.026719989,0.411986178,1.004630544,0.206202463,1.004016135,-0.218159336
-0.026719989,3.520334148,1.004630544,-0.243103072,0.836777774,1.152189688
0.645429424,1.121747574,1.004630544,3.514725041,1.004016135,-0.700676597
-0.026719989,5.038800632,1.004630544,1.063967576,1.004016135,-0.507669693
-0.026719989,0.594646339,1.004630544,-0.202257115,1.004016135,-0.218159336
0.645429424,0.092015048,3.331513398,0.206202463,0.920396954,-0.94515201
0.645429424,0.00982795,1.004630544,-0.161411157,0.920396954,0.946315657
0.563789031,0.297549288,1.004630544,-0.120565199,1.004016135,-0.218159336
-0.026719989,0.190493278,1.004630544,0.08366459,0.725285533,0.187155164
-0.026719989,0.475953806,1.004630544,-0.324794988,1.004016135,1.152189688
-0.026719989,0.243090362,1.004630544,-0.120565199,1.004016135,0.586036101
-0.026719989,0.091350104,1.004630544,0.042818632,0.725285533,2.194426974
-0.026719989,0.051586443,1.004630544,-0.28394903,1.004016135,1.795546038
-0.026719989,-0.018698154,1.004630544,-0.365640946,1.004016135,1.152189688
0.645429424,1.259058543,1.004630544,-0.243103072,1.004016135,1.165056815
1.783641161,0.119477242,-0.371263646,0.247048421,0.836777774,0.939882093
1.783641161,-0.009322442,-0.371263646,0.532970125,0.836777774,0.939882093
1.783641161,-0.273172284,-0.371263646,0.165356505,0.781031653,0.843378641
1.783641161,2.614613708,-0.371263646,3.024573548,0.725285533,0.187155164
1.783641161,0.280659707,-0.371263646,0.61466204,0.781031653,0.843378641
0.04031278,-0.350837762,-0.768208455,0.165356505,0.836777774,0.553868284
-0.026719989,-0.430431578,-0.712966104,-0.161411157,0.725285533,0.680395032
0.04031278,-0.039444412,-0.768208455,-0.365640946,0.836777774,-0.218159336
0.502908321,0.009561973,-0.712966104,0.778045871,0.892523894,-0.218159336
0.725811518,-0.345717692,-0.712966104,-0.28394903,0.725285533,-0.623473836
-0.026719989,-0.329027594,-0.712966104,1.063967576,0.836777774,0.145337002
-0.026719989,-0.493468284,-0.712966104,-0.120565199,0.836777774,-0.218159336
-0.026719989,-0.385082386,-0.712966104,0.247048421,0.836777774,0.019882514
0.502908321,-0.263796572,-0.712966104,-0.28394903,0.836777774,-0.301795661
0.502908321,-0.331886854,-0.712966104,-0.324794988,0.836777774,-0.301795661
0.560561309,-0.338469801,-0.712966104,-0.161411157,0.836777774,-0.456201185
0.878460586,-0.241121976,-0.712966104,0.369586294,0.836777774,-0.700676597
-0.026719989,2.797340363,1.004630544,0.247048421,0.725285533,0.663238863
-0.026719989,2.512212307,1.004630544,0.165356505,0.725285533,0.187155164
-0.026719989,3.024950749,1.004630544,8.212010182,0.725285533,0.207528116
-0.026719989,2.856054932,1.004630544,-0.120565199,0.725285533,0.663238863
-0.026719989,1.306402568,1.004630544,2.942881632,0.892523894,-0.660466826
-0.026719989,1.394507669,1.004630544,0.042818632,0.836777774,-0.218159336
-0.026719989,3.563954485,1.004630544,0.287894378,0.725285533,-0.218159336
-0.026719989,5.890926572,1.004630544,-0.038873284,0.725285533,0.663238863
-0.026719989,4.474196545,1.004630544,1.431581195,0.725285533,0.663238863
1.783641161,2.189182434,3.330302366,-0.079719241,0.725285533,-0.623473836
1.783641161,1.072940673,3.330302366,-0.202257115,0.725285533,-1.022354772
-0.026719989,0.663734037,1.004630544,0.124510547,0.892523894,-0.623473836
-0.026719989,0.626231186,1.004630544,-0.202257115,0.892523894,-0.623473836
-0.026719989,1.906448178,1.004630544,-0.28394903,0.725285533,0.663238863
0.596757664,0.59165409,1.004630544,-0.202257115,0.725285533,1.152189688
0.596757664,0.58367476,1.004630544,-0.120565199,0.836777774,1.152189688
0.596757664,0.704628103,1.004630544,0.900583745,0.836777774,-0.057320248
0.596757664,0.493641321,1.004630544,-0.28394903,0.836777774,0.187155164
-0.026719989,0.791735788,1.004630544,-0.324794988,0.836777774,0.103518839
0.283121826,-0.33454663,1.004630544,-0.324794988,0.836777774,-1.022354772
0.596757664,0.884296015,1.004630544,1.472427153,0.892523894,-0.623473836
0.283121826,-0.043567066,1.004630544,-0.079719241,0.836777774,0.946315657
-0.036638953,-0.060922108,1.004630544,-0.28394903,0.836777774,-0.765012232
-0.036638953,0.047596779,1.004630544,-0.079719241,0.836777774,-0.765012232
2.187766398,-0.451709791,-0.168226989,-0.161411157,0.861863528,1.351630157
1.080523205,-0.43196095,-0.168226989,-0.28394903,0.669539413,1.351630157
1.080523205,-0.474317893,-0.663790315,-0.28394903,0.781031653,1.351630157
2.187766398,-0.351369717,-0.698166578,-0.243103072,0.836777774,-0.057320248
-0.026719989,-0.541676736,-0.748596431,-0.120565199,0.669539413,0.946315657
1.080523205,-0.531104124,-0.748596431,-0.243103072,0.669539413,0.946315657
2.187766398,-0.475913759,-0.747405405,-0.324794988,0.836777774,1.351630157
2.187766398,-0.392995222,-0.466313232,-0.243103072,0.836777774,1.351630157
2.187766398,-0.526914976,-0.747405405,-0.28394903,0.725285533,1.351630157
2.187766398,-0.494731678,-0.747405405,-0.28394903,0.792180877,0.341560688
2.187766398,-0.319917859,-0.747405405,0.165356505,0.792180877,1.351630157
2.187766398,-0.339334228,-0.698166578,-0.161411157,0.836777774,1.591816527
2.187766398,0.303533786,1.490150883,0.042818632,0.892523894,1.531769934
2.187766398,0.676766943,1.490150883,0.124510547,0.892523894,0.586036101
2.187766398,0.988559259,1.490150883,-0.243103072,0.892523894,1.390231538
1.737187441,0.950723936,0.710404792,0.410432252,0.962206545,-1.022354772
1.873400218,4.928286912,1.490150883,13.44029277,0.962206545,0.663238863
1.873400218,5.317545223,1.490150883,0.492124167,0.878587364,-1.022354772
2.187766398,1.72112824,0.710404792,4.6175659,0.962206545,-1.022354772
2.187766398,2.866162083,0.710404792,0.900583745,0.962206545,1.872748799
2.187766398,0.687140072,0.710404792,-0.202257115,0.836777774,2.438902387
2.187766398,0.579286129,0.710404792,0.369586294,1.059762255,-0.378998423
2.187766398,1.101267294,0.710404792,0.410432252,1.004016135,-0.623473836
2.187766398,0.527287495,0.710404792,0.287894378,0.836777774,-0.700676597
2.187766398,0.235709481,0.258345888,0.247048421,0.920396954,-1.022354772
2.187766398,2.478566133,1.490150883,1.023121618,0.906460424,-0.623473836
2.187766398,0.166355805,1.490150883,0.410432252,0.878587364,2.072189268
2.187766398,-0.080803939,-0.466313232,-0.079719241,0.892523894,1.591816527
2.187766398,0.766733887,1.490150883,0.206202463,0.948270014,-0.861515685
1.873400218,1.908110538,1.490150883,-0.243103072,0.906460424,0.187155164
2.187766398,2.186456163,1.490150883,-0.243103072,0.906460424,-1.01913799
1.713372296,-0.167579152,-0.621295165,-0.079719241,0.864650834,0.819788908
1.70723726,-0.388806074,-0.621295165,-0.28394903,0.781031653,1.351630157
2.187766398,-0.084461132,-0.733272845,0.001972674,0.892523894,1.351630157
2.187766398,-0.089315224,0.710404792,-0.324794988,0.808904713,1.390231538
2.187766398,-0.369456199,-0.733272845,0.042818632,0.850714304,0.553868284
2.187766398,-0.277693904,-0.76378672,0.124510547,0.808904713,1.351630157
2.187766398,-0.411480669,-0.708634636,0.247048421,0.669539413,0.103518839
1.735609187,-0.090445629,-0.708634636,1.268197364,0.725285533,0.553868284
2.187766398,-0.202688203,0.710404792,-0.28394903,0.767095123,1.351630157
1.735609187,-0.218979335,-0.534652855,-0.079719241,0.836777774,1.949951561
2.187766398,-0.514414025,-0.708634636,-0.28394903,0.669539413,1.351630157
1.740056486,-0.269914058,-0.392721433,-0.28394903,0.697412473,1.351630157
0.831294763,-0.347978502,-0.708634636,-0.202257115,0.836777774,0.187155164
1.648598299,-0.511222293,-0.767955511,-0.324794988,0.669539413,1.351630157
0.570262101,-0.543272602,-0.669670506,-0.243103072,0.725285533,-0.623473836
1.740056486,-0.170438412,-0.392721433,-0.079719241,0.836777774,0.553868284
1.740056486,-0.239459615,-0.392721433,-0.120565199,0.781031653,4.008691879
-1.425705268,0.64119243,0.58756421,-0.28394903,-1.532432343,-0.057320248
-1.156190765,-0.496460533,-0.723226294,-0.202257115,-1.532432343,-0.169907609
-1.297527537,-0.47458387,-0.654857738,-0.243103072,-1.532432343,-0.893683502
-1.505448042,-0.532234529,-0.742731291,-0.161411157,-1.532432343,0.071351022
-1.321371413,-0.529774236,-0.767885064,-0.120565199,-1.532432343,-0.893683502
-1.308107774,-0.479304974,-0.740391784,-0.324794988,-1.532432343,1.473867863
-0.539795584,-0.0800725,-0.754073805,-0.243103072,-0.350614591,-0.486224481
-0.349540521,1.966027174,-0.754073805,-0.120565199,-0.389636875,0.187155164
-1.045075671,0.197209215,-0.754073805,-0.28394903,-0.389636875,1.280860958
