Fuel Type Code,Station Name,City,Street Address,State,ZIP,EV Level2 EVSE Num,EV DC Fast Count,EV Network,EV Network Web,Access Code,Facility Type,L1 $/Hr,L1 flat,L1 $/kWh,L2 $/hr,L2 flat,L2 $/kWh,DCFC $/Hr,DCFC flat,DCFC $/kWh,,
ELEC,EVSP WALGREENS STORE 15330 2,Oakland,5833 Foothill Blvd,CA,94605,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,EVSP WALGREENS STORE 15330 3,Oakland,5833 Foothill Blvd,CA,94605,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,EVSP WALGREENS STORE 15330 1,Oakland,5833 Foothill Blvd,CA,94605,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC MC 860 02,Milpitas,860 N McCarthy Blvd,CA,95035,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC MC 860 03,Milpitas,860 N McCarthy Blvd,CA,95035,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC MC 860 04,Milpitas,860 N McCarthy Blvd,CA,95035,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK58-08 ADA,Menlo Park,1360 Willow Rd MPK 58,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK58-06 GW,Menlo Park,1360 Willow Rd MPK 58,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK58-01,Menlo Park,1360 Willow Rd MPK 58,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK58-03,Menlo Park,1360 Willow Rd MPK 58,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK58-07,Menlo Park,1360 Willow Rd MPK 58,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PHS -SC PHSSC3,Torrance,5225 Torrance Blvd,CA,90503,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PHS -SC PHSSC2,Torrance,5225 Torrance Blvd,CA,90503,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PHS -SC PHSSC-4,Torrance,5225 Torrance Blvd,CA,90503,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BAYVIEW STATION 01,Newport Beach,301 Bayview Cir,CA,92660,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE B73-EV-1,South San Francisco,510 Cabot Rd,CA,94080,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 13,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 10,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 3,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 19,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 12,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 18,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 2,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 6,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 11,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 1,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 14,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 17,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 29,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 9,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 27,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 24,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 7,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 23,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 4,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 16,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 20,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 5,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 31,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 22,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 26,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 8,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 25,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SANTA MONICA  CIVIC EVSE 15,Santa Monica,333 Civic Center Dr,CA,90401,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,VALENCIA STRUCTURE 7A,Santa Clarita,24201 Town Center Dr,CA,91355,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 2,San Diego,2707 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 5,San Diego,2707 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 7,San Diego,2707 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 6,San Diego,2707 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 3,San Diego,2707 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 4,San Diego,3665 N Harbor Dr,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SDIA T2PP 8,San Diego,16 Airport Terminal Rd,CA,92101,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SMC SSC LEVEL3 3,Santa Monica,1900 Pico Blvd,CA,90405,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SMC SSC LEVEL3 2,Santa Monica,1900 Pico Blvd,CA,90405,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SMC SSC LEVEL3 1,Santa Monica,1900 Pico Blvd,CA,90405,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P6 EV2,San Francisco,400 Parnassus Ave,CA,94143,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P5 EV1,San Francisco,400 Parnassus Ave,CA,94143,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P7 EV1,San Francisco,400 Parnassus Ave,CA,94143,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P4 EV2,San Francisco,400 Parnassus Ave,CA,94122,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P4 EV1,San Francisco,400 Parnassus Ave,CA,94122,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSF CAMPUS ACC P6 EV1,San Francisco,400 Parnassus Ave,CA,94122,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MINETA SJC B4,San Jose,1661 Airport Blvd,CA,95110,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MINETA SJC B1,San Jose,1661 Airport Blvd,CA,95110,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MINETA SJC B2,San Jose,1661 Airport Blvd,CA,95110,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MINETA SJC B5,San Jose,1701 Airport Blvd,CA,95110,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BP CITY HALL SENIOR CTR 1,Buena Park,8152 Knott Ave,CA,90620,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BP CITY HALL SENIOR CTR DC 1,Buena Park,8152 Knott Ave,CA,90620,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,12.48,,,,
ELEC,IRVINE  CO  OFC MC 430 03,Milpitas,430 N McCarthy Blvd,CA,95035,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC MC 430 04,Milpitas,430 N. McCarthy Blvd.,CA,95035,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC MC 430 01,Milpitas,430 N McCarthy Blvd,CA,95035,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LOMA LINDA UNIV LLUH197 BLDG 2,San Bernardino,197 E Caroline St,CA,92408,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LOMA LINDA UNIV LLUH197 BLDG 4,San Bernardino,197 E Caroline St,CA,92408,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,LOMA LINDA UNIV LLUH197 BLDG 1,San Bernardino,197 E Caroline St,CA,92408,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,NCOE IMOLA STATION 3,Napa,2121 Imola Ave,CA,94559,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS S. LA CIENEGA 2,Beverly Hills,321 S. La Cienega Blvd,CA,90211,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS CANON 1,Beverly Hills,242  N Beverly Dr,CA,90210,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS CIVIC CENTER 2,Beverly Hills,450 N Rexford Dr,CA,90210,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS THIRD ST 2,Beverly Hills,9333 W. Third Street,CA,90210,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,ROYCE LEASING OFFICE,Irvine,3301 Michelson Dr,CA,92612,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSC COREWEST 5,Santa Cruz,McLaughlin Dr,CA,95064,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSC COREWEST 1,Santa Cruz,McLaughlin Dr,CA,95064,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSC COREWEST 3,Santa Cruz,McLaughlin Dr,CA,95064,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UCSC COREWEST 4,Santa Cruz,McLaughlin Dr,CA,95064,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 6,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 5,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 4,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 3,South San Francisco,625 E Grand Ave,CA,94080,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 1,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-B-2,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-B-1,South San Francisco,625 E Grand Ave,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS B NEW 2,South San Francisco,625 E Grand Ave,CA,94080,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS 2 NEW 4,South San Francisco,353 Point San Bruno Blvd,CA,94080,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS 2 NEW 3,South San Francisco,353 Point San Bruno Blvd,CA,94080,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS 2 NEW 1,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-5A & 5B,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-4A & 4B,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-3A &3B;,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-6A & 6B,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-2A & 2B,South San Francisco,353 Point San Bruno Blvd,CA,94080,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PRIVATE GNE PS-2-1 (FAST),South San Francisco,353 Point San Bruno Blvd,CA,94080,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,0.25,,
ELEC,META MPK24-02,Menlo Park,200 Jefferson Dr,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK24-01,Menlo Park,200 Jefferson Dr,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,INTERSECT BUILDING B 2,Irvine,17877 Von Karman,CA,92614,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MACPLACE PLACE 1,Santa Ana,2 MacArthur Pl,CA,92707,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,MACPLACE PLACE 2,Santa Ana,2 MacArthur Pl,CA,92707,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS DAYTON WAY 2,Beverly Hills,9361 Dayton Way,CA,90210,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 08,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 09,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 03,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 10,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 05,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 06,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,WGC EVCS STATION 04,Los Angeles,900 Wilshire Blvd,CA,90017,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BEVERLY HILLS CRESCENT 1,Beverly Hills,333 N. Crescent Drive,CA,90210,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BR 2600 VISIT GW2,San Ramon,2600 Camino Ramon,CA,94583,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CLUB@HARBOR PNT STATION 1,Mill Valley,475 E Strawberry Dr,CA,94941,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,UDR MONTEREY 1,Salinas,1185 Monroe St,CA,93906,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK57-02 FC,Menlo Park,1350 Willow Road,CA,94025,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,,
ELEC,META MPK57-05 FC,Menlo Park,1350 Willow Road,CA,94025,,1,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,,
ELEC,BR STATION002,San Ramon,2603 Camino Ramon,CA,94583,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,BR STATION 001,San Ramon,2603 Camino Ramon,CA,94583,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 1 & 2,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 10 & 11,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 7 & 8,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 16 & 17,Redwood City,460 broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 3 & 4,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 14 & 15,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 12 & 13,Redwood City,460 Broadway,CA,94063,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 18,Redwood City,460 Broadway,CA,94063,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,SHC RWC 460 9,Redwood City,460 Broadway,CA,94063,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC 110 THEORY 01,Irvine,110 Theory,CA,92617,1,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC 110 THEORY 04,Irvine,110 Theory,CA,92617,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,IRVINE  CO  OFC 110 THEORY 03,Irvine,110 Theory,CA,92617,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 6,Hayward,25800 Carlos Bee Blvd.,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT K STATION#2,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT K STATION#1,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 7,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 2,Hayward,25800 Carlos Bee blvd.,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 8,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 7,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 4,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 6,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 3,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 2,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT A STATION 5,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 1,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 3,Hayward,25800 Carlos Bee. Blvd.,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,CSUEB LOT G STATION 8,Hayward,25800 Carlos Bee Blvd,CA,94542,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,VVC AUTO BUILDING 10,Victorville,18422 Bear Valley Rd,CA,92395,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,VVC AUTO AUTO SOUTH,Victorville,18422 Bear Valley Rd,CA,92395,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PALO ALTO CA TED THOMPSON #4,Palo Alto,275 Cambridge Ave,CA,94306,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PALO ALTO CA TED THOMPSON #2,Palo Alto,275 Cambridge Ave,CA,94306,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,PALO ALTO CA TED THOMPSON #1,Palo Alto,275 Cambridge Ave,CA,94306,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-01 WEST,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-07 SOUTH,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-08 SOUTH,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-04 WEST,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-12 SOUTH,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-05 WEST,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
ELEC,META MPK60-03 WEST,Menlo Park,150 Independence Dr MPK 60,CA,94025,2,,ChargePoint Network,http://www.chargepoint.com/,public,,,,,,,,,,,0,0
