,Converted Cost,Electric Price,Land Value,Economic Activity,Station Count,Sales Tax
418,4.545,0.10581221900000001,163200.0,39.08764145,22.0,0.10725
419,4.4399999999999995,0.10398959,271900.0,39.08764145,15.0,0.101
420,4.485,0.10225883475,33200.0,3.865683942,6.0,0.08175
421,4.4399999999999995,0.10398959,152200.0,39.08764145,10.0,0.101
422,4.53,0.10398959,152200.0,39.08764145,10.0,0.101
423,4.4399999999999995,0.10398959,239200.0,39.08764145,10.0,0.106
424,4.4399999999999995,0.10398959,218200.0,39.08764145,23.0,0.101
425,4.4399999999999995,0.10398959,218200.0,39.08764145,23.0,0.101
426,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
427,4.755,0.101352042,39200.0,39.08764145,17.0,0.0885
428,4.755,0.101352042,39200.0,39.08764145,17.0,0.0885
429,4.5,0.0938027045,35000.0,2.698384115,8.0,0.0835
430,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
431,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
432,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
433,4.755,0.101352042,566800.0,39.08764145,16.0,0.1085
434,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
435,4.4399999999999995,0.10581221900000001,163200.0,39.08764145,22.0,0.10725
436,1.98,0.08672706399999999,273600.0,64.998739,4.0,0.0725
437,12.5,0.268402289,2442000.0,29.36939049,28.0,0.045
438,2.6,0.07807521249999999,1384400.0,114.3900277,20.0,0.06
439,4.4399999999999995,0.10398959,218200.0,39.08764145,23.0,0.101
440,2.4000000000000004,0.102169396,409700.0,43.53979947,1.0,0.06
441,3.0,0.0825941555,232700.0,16.77929778,3.0,0.0925
442,3.0,0.0825941555,152900.0,16.77929778,6.0,0.0925
443,6.0,0.09153117520000001,48900.0,99.86686205,1.0,0.07
444,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
445,4.0,0.104944077,191800.0,9.403317264,20.0,0.07875
446,4.0,0.104944077,191800.0,9.403317264,20.0,0.07875
447,4.53,0.1016375105,172400.0,39.08764145,4.0,0.096
448,3.0,0.10905662266666667,979100.0,5.557113287,49.0,0.35855
449,8.67,0.111496596,57500.0,30.68422426,19.0,0.07
450,1.98,0.10905662266666667,979100.0,5.557113287,49.0,0.35855
451,3.0,0.105424564,88400.0,16.85175787,2.0,0.07
452,6.0,0.08167623,233600.0,131.6739115,1.0,0.06
453,4.574999999999999,0.085941032,57400.0,2.698384115,8.0,0.09475
454,4.574999999999999,0.085941032,57400.0,2.698384115,8.0,0.09475
455,4.574999999999999,0.087868273,54700.0,1.604917942,9.0,0.102
456,2.5,0.105494482,854600.0,5.557113287,14.0,0.35845
457,2.55,0.105367236,561700.0,4.76052281,2.0,0.06
458,2.4000000000000004,0.102169396,149850.0,43.53979947,2.0,0.06
459,4.574999999999999,0.085941032,57400.0,2.698384115,8.0,0.09475
460,4.755,0.101352042,238300.0,39.08764145,7.0,0.1035
461,6.0,0.093376646,790100.0,50.9612937,27.0,0.0825
462,12.0,0.07185572,264100.0,75.3360558,18.0,0.0
463,4.5,0.099560776,608000.0,5.557113287,8.0,0.3581
464,3.0,0.131553668,91300.0,16.55191162,1.0,0.22
465,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
466,3.0,0.092191598,43450.0,20.97221091,3.0,0.1
467,3.0,0.092191598,312400.0,37.62615492,2.0,0.1
468,3.0,0.092191598,43450.0,20.97221091,3.0,0.1
469,3.7128,0.156403409,370700.0,6.073066365,2.0,0.07
470,7.0,0.348054661,1115900.0,0.283095138,1.0,0.04
471,4.2,0.081570418,1516000.0,85.27706923,6.0,0.07
472,1.98,0.10896464533333333,65000.0,9.403317264,1.0,0.07875
473,4.755,0.101352042,566800.0,39.08764145,16.0,0.1085
474,4.4399999999999995,0.10398959,218200.0,39.08764145,23.0,0.101
475,3.0,0.077228413,2308600.0,1.091698699,8.0,0.101
476,4.5,0.07807521249999999,1384400.0,114.3900277,20.0,0.06
477,4.455,0.101352042,95900.0,39.08764145,14.0,0.0885
478,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
479,4.5,0.116861707,202750.0,25.78053272,9.0,0.055
480,5.97,0.101352042,110400.0,39.08764145,21.0,0.0985
481,3.0,0.088901474,96200.0,64.998739,11.0,0.07
482,3.0,0.096434844,728300.0,16.85175787,39.0,0.085
483,4.949999999999999,0.085097392,138700.0,4.089554527,1.0,0.083
484,4.949999999999999,0.111428188,144100.0,5.557113287,1.0,0.3465
485,7.5,0.10268846933333332,219700.0,16.85175787,2.0,0.06
486,9.0,0.100326084,84700.0,155.9473625,2.0,0.0775
487,5.0,0.126024825,20467700.0,38.97930673,17.0,0.0625
488,4.53,0.10398959,213200.0,39.08764145,24.0,0.1035
489,5.9399999999999995,0.0984160345,488500.0,2.09216958,16.0,0.0805
490,5.9399999999999995,0.09543747333333334,30200.0,2.698384115,2.0,0.0685
491,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
492,4.5,0.083487636,331100.0,357.4244502,3.0,0.06625
493,1.75,0.077228413,2608600.0,1.091698699,85.0,0.102
494,2.55,0.10268846933333332,164500.0,44.12077763,6.0,0.06
495,3.0,0.104944077,283900.0,9.403317264,1.0,0.07875
496,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
497,3.0,0.10166752500000001,226700.0,16.85175787,21.0,0.0775
498,2.0999999999999996,0.0984160345,488500.0,2.09216958,16.0,0.0805
499,3.0,0.11153717075000001,16300.0,10.48414499,2.0,0.08
500,3.0,0.099560776,1211100.0,5.557113287,50.0,0.3581
501,2.8499999999999996,0.096434844,306700.0,16.85175787,25.0,0.085
502,2.8499999999999996,0.096434844,306700.0,16.85175787,25.0,0.085
503,3.0,0.077228413,2608600.0,1.091698699,85.0,0.102
504,9.0,0.268402289,3732700.0,29.36939049,13.0,0.045
505,2.55,0.10268846933333332,164500.0,44.12077763,6.0,0.06
506,2.55,0.10268846933333332,164500.0,44.12077763,6.0,0.06
507,4.6049999999999995,0.0946101575,51800.0,39.08764145,8.0,0.096
508,3.5599999999999996,0.1625707145,116100.0,6.073066365,11.0,0.06
509,2.9699999999999998,0.10902480149999999,74200.0,12.29286041,1.0,0.075
510,3.0,0.063331162,871200.0,75.3360558,2.0,0.0
511,6.0,0.116861707,627900.0,25.78053272,6.0,0.055
512,6.0,0.116861707,627900.0,25.78053272,6.0,0.055
513,9.0,0.18535248133333335,4484700.0,125.2839303,36.0,0.21875
514,2.67,0.107433356,43900.0,3.999593855,7.0,0.1035
515,4.125,0.09817722333333334,20550.0,3.183764574,3.0,0.08725
516,4.5,0.0938027045,35000.0,2.698384115,8.0,0.0835
517,3.0,0.10726785500000001,92300.0,44.12077763,5.0,0.06
518,4.5,0.08107863500000001,240400.0,17.90019279,3.0,0.09
519,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
520,3.0,0.10717594275,73700.0,16.85175787,1.0,0.06
521,1.5,0.0645309945,718800.0,6.710881471,19.0,0.101
522,1.5,0.0645309945,718800.0,6.710881471,19.0,0.101
523,3.0,0.10993965275,78800.0,10.81291556,1.0,0.06
524,5.9399999999999995,0.063331162,928100.0,8.394904991,1.0,0.0
525,3.0,0.049467422999999996,266300.0,3.497607948,7.0,0.08375
526,3.0,0.049467422999999996,266300.0,3.497607948,7.0,0.08375
527,3.0,0.049467422999999996,266300.0,3.497607948,7.0,0.08375
528,3.0,0.08934881866666666,91100.0,42.28560165,1.0,0.0975
529,4.5,0.10065007766666667,157500.0,16.85175787,9.0,0.0775
530,3.0,0.08111395925,483600.0,45.22710651,5.0,0.06625
531,0.8999999999999999,0.268402289,1992400.0,0.283095138,2.0,0.045
532,6.0,0.077228413,2608600.0,1.091698699,85.0,0.102
533,3.0,0.07259745,202900.0,1.091698699,7.0,0.088
534,4.5,0.083487636,3460000.0,357.4244502,2.0,0.06625
535,4.0,0.268402289,3732700.0,29.36939049,13.0,0.045
536,25.0,0.096434844,1619600.0,16.85175787,47.0,0.085
537,4.5,0.0984160345,486500.0,56.58734534,11.0,0.086
538,6.0,0.268402289,2960800.0,29.36939049,9.0,0.045
539,5.9,0.063331162,1475900.0,8.394904991,15.0,0.0
540,2.9699999999999998,0.111428188,277700.0,5.557113287,7.0,0.3625
541,2.9699999999999998,0.105494482,163100.0,5.557113287,1.0,0.3625
542,4.545,0.09543747333333334,26200.0,2.698384115,2.0,0.096
543,5.0,0.0951095625,26200.0,22.19496383,2.0,0.07
544,3.0,0.104944077,294800.0,9.403317264,4.0,0.08025
545,2.67,0.11064051899999999,37000.0,6.247755413,8.0,0.09975
546,3.96,0.084987155,303100.0,62.65516752,10.0,0.352
547,3.96,0.084987155,303100.0,62.65516752,10.0,0.352
548,3.0,0.104944077,226000.0,9.403317264,2.0,0.07525
549,4.755,0.09977058300000001,127300.0,39.08764145,35.0,0.0985
550,4.949999999999999,0.1220141515,733500.0,142.8517489,2.0,0.0635
551,2.0,0.10303216325,487300.0,5.557113287,21.0,0.35515
552,2.0,0.10303216325,369400.0,5.557113287,7.0,0.35515
553,10.89,0.348754669,359200.0,0.446162374,9.0,0.045
554,3.0,0.0984160345,647800.0,2.09216958,7.0,0.086
555,3.0,0.0984160345,647800.0,2.09216958,7.0,0.086
556,3.0,0.0984160345,647800.0,2.09216958,7.0,0.086
557,3.0,0.096434844,1558900.0,16.85175787,25.0,0.085
558,2.4,0.08664796999999999,477100.0,11.10630294,34.0,0.0725
559,2.55,0.096434844,728300.0,16.85175787,39.0,0.085
560,5.985,0.09543747333333334,47300.0,2.698384115,3.0,0.081
561,2.7,0.07690351,476700.0,64.998739,28.0,0.0725
562,4.5,0.0645309945,1192400.0,1.091698699,9.0,0.102
563,3.7649999999999997,0.06538408400000001,6692250.0,73.70362386,25.0,0.1025
564,3.0,0.1193743555,416000.0,38.97930673,4.0,0.07
565,1.785,0.06538408400000001,1830300.0,73.70362386,8.0,0.1025
566,3.0,0.07318157,1422900.0,114.3900277,23.0,0.06
567,4.5,0.0646821225,5673300.0,357.4244502,1.0,0.08
568,2.0,0.10303216325,434800.0,5.557113287,4.0,0.35845
569,2.67,0.11064051899999999,19400.0,11.15098608,1.0,0.1035
570,10.5,0.08794682399999999,79500.0,12.04369536,2.0,0.06
571,4.515,0.09718399999999999,103500.0,2.698384115,12.0,0.096
572,4.515,0.09718399999999999,101500.0,2.698384115,3.0,0.096
573,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
574,3.96,0.087868273,52000.0,1.604917942,3.0,0.102
575,4.0,0.063331162,1939000.0,8.394904991,6.0,0.0
576,4.0,0.063331162,1939000.0,8.394904991,6.0,0.0
577,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
578,3.0,0.0984160345,730400.0,2.09216958,3.0,0.088
579,6.0,0.0718666715,374400.0,0.904527724,2.0,0.0
580,6.0,0.0718666715,374400.0,0.904527724,2.0,0.0
581,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
582,5.9399999999999995,0.0645309945,1418500.0,1.091698699,5.0,0.101
583,3.0,0.0688234135,115200.0,2.98704191,2.0,0.06
584,6.0,0.1110404765,281000.0,33.16743954,5.0,0.055
585,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
586,4.4399999999999995,0.10398959,182000.0,39.08764145,9.0,0.111
587,4.574999999999999,0.087868273,47600.0,1.604917942,9.0,0.092
588,4.574999999999999,0.087868273,47600.0,1.604917942,9.0,0.092
589,4.455,0.101352042,95900.0,39.08764145,14.0,0.0885
590,4.755,0.101352042,121300.0,39.08764145,8.0,0.0985
591,4.949999999999999,0.07807521249999999,1737600.0,114.3900277,3.0,0.06
592,4.574999999999999,0.087868273,54700.0,1.604917942,9.0,0.102
593,4.485,0.0954978135,38500.0,3.183764574,9.0,0.09225
594,4.485,0.0954978135,38500.0,3.183764574,9.0,0.09225
595,4.4399999999999995,0.10398959,350200.0,39.08764145,36.0,0.101
596,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
597,4.5,0.09231890066666666,98300.0,39.08764145,3.0,0.09475
598,4.574999999999999,0.10581221900000001,402300.0,39.08764145,9.0,0.11475
599,4.755,0.10581221900000001,45000.0,39.08764145,1.0,0.09125
600,4.755,0.101352042,353700.0,39.08764145,31.0,0.1085
601,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
602,4.74,0.09681349033333335,151700.0,39.08764145,3.0,0.0885
603,4.755,0.108426968,38000.0,2.698384115,11.0,0.0885
604,4.755,0.101352042,39200.0,39.08764145,17.0,0.0885
605,4.574999999999999,0.10581221900000001,402300.0,39.08764145,9.0,0.11475
606,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
607,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
608,4.755,0.101352042,200250.0,39.08764145,37.0,0.1185
609,5.0,0.105494482,654000.0,5.557113287,13.0,0.35855
610,8.25,0.083487636,837300.0,142.8517489,2.0,0.06625
611,0.99,0.081112542,459000.0,11.10630294,35.0,0.0725
612,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
613,4.47,0.101352042,110400.0,39.08764145,21.0,0.0985
614,4.755,0.09977058300000001,127300.0,39.08764145,35.0,0.0985
615,4.47,0.101352042,110400.0,39.08764145,21.0,0.0985
616,4.545,0.1016375105,178700.0,39.08764145,28.0,0.10475
617,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
618,4.5600000000000005,0.0936135655,100400.0,2.698384115,8.0,0.1085
619,4.755,0.09977058300000001,127300.0,39.08764145,35.0,0.0985
620,4.5,0.087868273,54700.0,1.604917942,6.0,0.09475
621,4.515,0.10398959,350200.0,39.08764145,36.0,0.101
622,4.5600000000000005,0.0936135655,100400.0,2.698384115,8.0,0.1085
623,4.755,0.101352042,200250.0,39.08764145,37.0,0.1185
624,4.755,0.101352042,53300.0,39.08764145,12.0,0.0985
625,4.53,0.10398959,213200.0,39.08764145,24.0,0.1035
626,4.53,0.10398959,213200.0,39.08764145,24.0,0.1035
627,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
628,2.25,0.10902480149999999,169600.0,12.29286041,3.0,0.075
629,3.0,0.092580841,121900.0,6.954721987,4.0,0.055
630,3.0,0.0956176098,353600.0,73.70362386,7.0,0.08
631,9.95,0.1220141515,1291100.0,84.69351463,4.0,0.0635
632,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
633,4.515,0.09107803533333332,90400.0,2.698384115,3.0,0.096
634,4.4399999999999995,0.10398959,239200.0,39.08764145,10.0,0.106
635,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
636,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
637,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
638,4.755,0.101352042,335500.0,39.08764145,73.0,0.1085
639,4.755,0.101352042,200250.0,39.08764145,37.0,0.1185
640,4.574999999999999,0.101352042,82800.0,39.08764145,14.0,0.10475
641,4.574999999999999,0.101352042,200250.0,39.08764145,37.0,0.1185
642,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
643,4.755,0.101352042,200250.0,39.08764145,70.0,0.1185
644,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
645,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
646,4.4399999999999995,0.10398959,201700.0,39.08764145,41.0,0.0935
647,4.755,0.101352042,200250.0,39.08764145,37.0,0.1185
648,2.4,0.0905584675,201000.0,1.539400712,2.0,0.065
649,6.0,0.077228413,2608600.0,1.091698699,85.0,0.102
650,4.5,0.087868273,54700.0,1.604917942,6.0,0.09475
651,2.4000000000000004,0.102169396,289700.0,43.53979947,2.0,0.06
652,3.0,0.096434844,306700.0,16.85175787,25.0,0.085
653,4.2299999999999995,0.081570418,1241500.0,102.60587531499999,1.0,0.07
654,2.9699999999999998,0.07108737760000002,156000.0,41.82299639,3.0,0.06
655,4.47,0.084777407,94800.0,69.16602715,11.0,0.075
656,4.47,0.084777407,162500.0,69.16602715,1.0,0.075
657,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
658,3.7800000000000002,0.11080583050000001,135200.0,84.9963481,1.0,0.07875
659,4.574999999999999,0.09107803533333332,134700.0,2.698384115,16.0,0.0985
660,4.47,0.084777407,751700.0,69.16602715,54.0,0.075
661,3.0,0.077228413,2308600.0,1.091698699,8.0,0.101
662,4.574999999999999,0.09107803533333332,134700.0,2.698384115,16.0,0.0985
663,3.0,0.063331162,625000.0,8.394904991,14.0,0.0
664,3.0,0.063331162,625000.0,8.394904991,14.0,0.0
665,4.5,0.083487636,1919800.0,142.8517489,3.0,0.06625
666,2.4,0.0905584675,631100.0,1.539400712,6.0,0.065
667,3.0,0.116861707,127500.0,6.954721987,1.0,0.055
668,4.574999999999999,0.09107803533333332,134700.0,2.698384115,16.0,0.0985
669,4.0,0.07318157,662800.0,114.3900277,7.0,0.06
670,6.0,0.1110404765,330800.0,33.16743954,13.0,0.055
671,2.4,0.083943921,1018100.0,1.539400712,21.0,0.065
672,3.0,0.0421541755,4419200.0,114.3900277,1.0,0.06
673,0.75,0.0646821225,311600.0,357.4244502,7.0,0.06
674,0.75,0.0646821225,311600.0,357.4244502,7.0,0.06
675,0.75,0.0646821225,311600.0,357.4244502,7.0,0.06
676,2.4,0.083943921,1018100.0,1.539400712,21.0,0.065
677,3.0,0.0688234135,117800.0,2.98704191,7.0,0.06
678,3.0,0.0688234135,117800.0,2.98704191,7.0,0.06
679,3.0,0.0688234135,117800.0,2.98704191,7.0,0.06
680,3.9000000000000004,0.10303216325,487300.0,5.557113287,21.0,0.35515
681,6.0,0.093376646,346400.0,50.9612937,46.0,0.0825
682,6.0,0.1110404765,330800.0,33.16743954,13.0,0.055
683,3.0,0.083117789,85000.0,23.87980923,1.0,0.065
684,9.0,0.077228413,2608600.0,1.091698699,85.0,0.102
685,3.0,0.07690351,514200.0,64.998739,3.0,0.0725
686,4.5,0.083487636,196900.0,357.4244502,1.0,0.06625
687,3.0,0.10417931566666667,128500.0,84.9963481,4.0,0.07875
688,2.4,0.089371716,254600.0,1.539400712,6.0,0.065
689,2.4,0.089371716,254600.0,1.539400712,6.0,0.065
690,5.1450000000000005,0.11622049725,363500.0,1.860047263,20.0,0.364
691,3.0,0.09298018699999999,61000.0,50.9612937,2.0,0.0825
692,4.0,0.07318157,543700.0,114.3900277,31.0,0.06
693,7.5,0.073055022,241500.0,0.208368357,1.0,0.06
694,3.0,0.073055022,191100.0,0.208368357,2.0,0.06
695,3.0,0.073055022,269000.0,0.208368357,2.0,0.06
696,3.0,0.073055022,269000.0,0.208368357,2.0,0.06
697,3.0,0.09298018699999999,61000.0,50.9612937,2.0,0.0825
698,6.0,0.1325890875,223400.0,84.69351463,1.0,0.0635
699,2.67,0.09707606825000001,52200.0,3.999593855,1.0,0.1035
700,2.52,0.10370499150000001,95600.0,19.62926606,1.0,0.06
701,2.7,0.10855309033333334,41900.0,14.04577623,3.0,0.22
702,6.0,0.10262325,3688600.0,1.091698699,10.0,0.1025
703,4.5,0.1074970955,588300.0,0.580830284,1.0,0.055
704,5.0,0.07318157,790500.0,114.3900277,1.0,0.06
705,2.4749999999999996,0.0930483295,42200.0,3.840611276,4.0,0.08625
706,5.5,0.07259745,197400.0,1.091698699,4.0,0.094
707,4.5,0.09204539149999999,117350.0,32.93921337,16.0,0.0625
708,1.5,0.098996353,108000.0,11.00555881,8.0,0.06
709,5.0,0.099560776,1211100.0,5.557113287,50.0,0.3581
710,5.0,0.099560776,1211100.0,5.557113287,50.0,0.3581
711,9.0,0.10414244533333333,87700.0,16.85175787,16.0,0.06
712,2.4,0.097173014,123700.0,15.66438974,4.0,0.075
713,6.135,0.081570418,3263500.0,69.760134115,22.0,0.07
714,2.4,0.089371716,67700.0,15.66438974,2.0,0.075
715,7.92,0.0872142915,230800.0,73.70362386,1.0,0.0825
716,4.74,0.101352042,110400.0,39.08764145,21.0,0.0985
717,6.735,0.140257487,493500.0,26.1408422,4.0,0.075
718,3.0,0.10357586499999999,475300.0,51.50613679,2.0,0.07525
719,4.574999999999999,0.085941032,102100.0,2.698384115,3.0,0.0885
720,2.55,0.1220141515,70400.0,210.4025618,2.0,0.0635
721,3.9749999999999996,0.1270905895,732400.0,20.54204472,2.0,0.0625
722,3.0,0.09436902750000001,230000.0,38.99804321,7.0,0.0825
723,4.875,0.108426968,46500.0,2.698384115,1.0,0.09225
724,37.5,0.0645309945,1093500.0,1.091698699,37.0,0.102
725,3.0,0.104944077,471500.0,9.403317264,7.0,0.07875
726,2.175,0.099022919,260300.0,0.966105849,7.0,0.359
727,3.0,0.06538408400000001,334900.0,73.70362386,5.0,0.1025
728,0.99,0.10416080033333334,396100.0,5.557113287,6.0,0.3465
729,6.0,0.099329449,332400.0,50.9612937,3.0,0.0825
730,5.0,0.099560776,1211100.0,5.557113287,50.0,0.3581
731,2.4,0.083943921,1018100.0,1.539400712,21.0,0.065
732,3.0,0.10905662266666667,1123300.0,5.557113287,40.0,0.35845
733,2.4,0.0905584675,631100.0,1.539400712,6.0,0.065
734,16.59,0.081112542,390300.0,11.10630294,25.0,0.0775
735,1.845,0.07131884566666667,149000.0,26.1408422,7.0,0.0725
736,1.845,0.07131884566666667,149000.0,26.1408422,7.0,0.0725
737,6.735,0.140257487,493500.0,26.1408422,4.0,0.075
738,6.735,0.140257487,204200.0,26.1408422,11.0,0.075
739,3.96,0.0905584675,327300.0,1.539400712,1.0,0.07
740,5.5,0.081570418,1209600.0,19.58558683,8.0,0.07
741,5.5,0.081570418,1209600.0,19.58558683,8.0,0.07
742,9.0,0.10166752500000001,187900.0,16.85175787,4.0,0.0775
743,1.4000000000000001,0.140257487,701700.0,26.1408422,19.0,0.075
744,3.0,0.081112542,390300.0,11.10630294,25.0,0.0775
745,3.0,0.07690351,370200.0,64.998739,1.0,0.0725
746,2.0,0.10303216325,434800.0,5.557113287,4.0,0.35845
747,6.36,0.088901474,96200.0,64.998739,11.0,0.07
748,6.36,0.09046546033333334,39100.0,28.10345702,1.0,0.07
749,4.5,0.083487636,1919800.0,142.8517489,3.0,0.06625
750,1.0,0.09335136299999999,196400.0,19.61490511,12.0,0.0725
751,2.8499999999999996,0.083487636,1030300.0,142.8517489,3.0,0.06625
752,2.4,0.0688234135,160100.0,30.88338578,2.0,0.06
753,1.0,0.0864881,237300.0,3.840611276,3.0,0.08625
754,11.25,0.268402289,4989200.0,29.36939049,4.0,0.045
755,4.0,0.081112542,343000.0,11.10630294,3.0,0.0725
756,3.0,0.07185572,269400.0,75.3360558,6.0,0.0
757,9.120000000000001,0.268402289,2751900.0,29.36939049,2.0,0.045
758,4.0,0.07318157,662800.0,114.3900277,7.0,0.06
759,2.7750000000000004,0.1013254485,111800.0,8.405724161,1.0,0.0675
760,6.0,0.093376646,860950.0,50.9612937,53.0,0.0825
761,4.0,0.081112542,343000.0,11.10630294,3.0,0.0725
762,6.0,0.114414284,79800.0,16.85175787,6.0,0.07
763,6.0,0.07207143425000001,18500.0,17.92189879,1.0,0.06
764,6.0,0.105424564,99500.0,16.85175787,2.0,0.07
765,6.135,0.081570418,1423850.0,102.60587531499999,12.0,0.07
766,3.0,0.0988876945,97800.0,43.53979947,1.0,0.22
767,4.0,0.126024825,2259000.0,38.97930673,20.0,0.0625
768,3.0,0.10905662266666667,979100.0,5.557113287,49.0,0.35855
769,6.1499999999999995,0.088548971,18539000.0,114.3900277,4.0,0.06
770,5.34,0.105494482,420600.0,5.557113287,10.0,0.3575
771,5.34,0.111428188,277700.0,5.557113287,7.0,0.3625
772,3.0,0.10905662266666667,1123300.0,5.557113287,40.0,0.35845
773,5.0,0.10262325,2281850.0,1.091698699,14.0,0.1025
774,0.8,0.081570418,239800.0,8.720787592,3.0,0.065
775,2.0,0.10303216325,369400.0,5.557113287,7.0,0.35515
776,2.175,0.099022919,260300.0,0.966105849,7.0,0.359
777,3.0,0.101352042,335500.0,39.08764145,73.0,0.1085
778,4.5,0.10414244533333333,87700.0,16.85175787,16.0,0.06
779,6.0,0.0787402825,811500.0,510.9996427,2.0,0.06625
780,3.0,0.096434844,47400.0,14.80660815,2.0,0.07
781,3.75,0.11569060349999999,450500.0,20.54204472,6.0,0.0
782,4.665,0.089625971,256100.0,15.66438974,5.0,0.065
783,6.135,0.081570418,2051750.0,102.60587531499999,8.0,0.07
784,2.6,0.07807521249999999,1384400.0,114.3900277,20.0,0.06
785,9.0,0.098996353,108000.0,11.00555881,8.0,0.06
786,3.0,0.093376646,585800.0,50.9612937,20.0,0.0825
787,3.0,0.07573125900000001,249300.0,4.401212762,9.0,0.06
788,9.0,0.114586897,698900.0,6.891165855,3.0,0.09
789,2.25,0.084987155,303100.0,62.65516752,10.0,0.352
790,6.0,0.10713015449999999,293800.0,50.9612937,6.0,0.0825
791,7.5,0.099329449,242100.0,18.95106669,10.0,0.0825
792,6.0,0.10713015449999999,293800.0,50.9612937,6.0,0.0825
793,3.0,0.07690351,324600.0,12.29286041,21.0,0.075
794,6.0,0.093376646,1839600.0,50.9612937,21.0,0.0825
795,6.0,0.0645309945,327800.0,0.6959871599999999,2.0,0.088
796,4.574999999999999,0.087868273,60900.0,1.604917942,15.0,0.107
797,6.0,0.1023058505,156900.0,18.95106669,5.0,0.0825
798,3.0,0.19526342149999998,6140300.0,82.13388047,15.0,0.22125
799,7.5,0.097869238,21900.0,44.12077763,2.0,0.07
800,6.135,0.081570418,2051750.0,102.60587531499999,2.0,0.07
801,3.0,0.140257487,701700.0,26.1408422,19.0,0.075
802,8.805,0.07505034433333334,134300.0,13.36999514,6.0,0.06
803,4.5,0.0787402825,2233800.0,510.9996427,6.0,0.06625
804,5.175000000000001,0.099560776,386300.0,5.557113287,8.0,0.3581
805,5.175000000000001,0.099560776,383900.0,5.557113287,5.0,0.35
806,5.175000000000001,0.099560776,383900.0,5.557113287,5.0,0.35
807,5.175000000000001,0.099560776,386300.0,5.557113287,8.0,0.3581
808,5.175000000000001,0.099560776,386300.0,5.557113287,8.0,0.3581
809,5.175000000000001,0.099560776,383900.0,5.557113287,5.0,0.35
810,1.98,0.11134010500000001,313400.0,5.557113287,5.0,0.3465
811,6.0,0.0821948975,70500.0,50.9612937,6.0,0.0825
812,6.0,0.0821948975,70500.0,50.9612937,6.0,0.0825
813,2.7750000000000004,0.1013254485,65700.0,14.54249919,1.0,0.0675
814,2.9699999999999998,0.1119567075,95600.0,51.50613679,3.0,0.07875
815,2.55,0.096434844,728300.0,16.85175787,39.0,0.085
816,3.0,0.1267920445,311900.0,0.593250529,8.0,0.09181
817,9.705,0.08103543475,212300.0,152.6304148,7.0,0.094
818,3.0,0.092580841,121900.0,6.954721987,4.0,0.055
819,2.31,0.10228134566666668,105900.0,18.95106669,2.0,0.0825
820,4.5,0.107989879,154700.0,30.68422426,7.0,0.07
821,2.942,0.116808789,89100.0,7.800302931,2.0,0.07875
822,10.5,0.099560776,1971600.0,5.557113287,15.0,0.35845
823,5.0,0.06538408400000001,704800.0,73.70362386,6.0,0.08
824,5.175000000000001,0.099560776,571700.0,5.557113287,2.0,0.345
825,1.98,0.104542202,179300.0,5.398983559,4.0,0.07
826,1.98,0.104542202,179300.0,5.398983559,4.0,0.07
827,3.0,0.068755064,198300.0,47.60426336,2.0,0.06
828,3.0,0.19526342149999998,892000.0,57.11757781,12.0,0.22
829,3.0,0.19526342149999998,1650100.0,82.13388047,17.0,0.2125
830,6.0,0.1144098215,3126700.0,29.90235838,20.0,0.2125
831,3.472,0.19526342149999998,4447600.0,125.2839303,9.0,0.2175
832,3.472,0.1697092865,2657850.0,98.41591895,38.0,0.2275
833,7.0,0.145909859,11897350.0,82.13388047,8.0,0.21125
834,2.4,0.0905584675,154800.0,15.66438974,4.0,0.065
